name,id,home,team,pos,defense_ast,defense_ffum,defense_fgblk,defense_frec,defense_frec_tds,defense_frec_yds,defense_int,defense_int_tds,defense_int_yds,defense_misc_tds,defense_misc_yds,defense_pass_def,defense_puntblk,defense_qbhit,defense_safe,defense_sk,defense_sk_yds,defense_tds,defense_tkl,defense_tkl_loss,defense_tkl_loss_yds,defense_tkl_primary,defense_xpblk,fumbles_forced,fumbles_lost,fumbles_notforced,fumbles_oob,fumbles_rcv,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_all_yds,kicking_fga,kicking_fgb,kicking_fgm,kicking_fgm_yds,kicking_fgmissed,kicking_fgmissed_yds,kicking_fgyds,kicking_i20,kicking_rec,kicking_tot,kicking_totpfg,kicking_touchback,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kicking_yds,kickret_avg,kickret_fair,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,kickret_yds,passing_att,passing_cmp,passing_cmp_air_yds,passing_incmp,passing_incmp_air_yds,passing_int,passing_ints,passing_sk,passing_sk_yds,passing_tds,passing_twopta,passing_twoptm,passing_twoptmissed,passing_yds,penalty,penalty_yds,punting_avg,punting_blk,punting_i20,punting_lng,punting_pts,punting_tot,punting_touchback,punting_yds,puntret_avg,puntret_fair,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,puntret_tot,puntret_yds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_twoptmissed,receiving_yac_yds,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_twoptmissed,rushing_yds
R.Gould,00-0023252,no,CHI,K,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,2807,39,,33,1253,6,258,597,15,,83,99,39,29,1,28,1,28,5003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Hurst,00-0030275,no,CHI,CB,1,0,,,,,0,,,,,,,2,,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Montgomery,00-0032200,no,GB,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,130,0,7,0,218,,,,,,,,,,,,,,,2,20,,,,,,,,,,,,,,,,,70,39,15,19,2,0,0,,91,136,3,13,0,0,0,0,,14
A.Rodgers,00-0023459,no,GB,QB,,,,,,,,,,,,,,,,,,,1,,,,,8,4,,,3,3,,0,8,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,572,347,1861,225,2761,8,8,46,-314,31,5,4,1,3821,6,36,,,,,,,,,,,,,,,,,,,,,,,,,0,0,58,198,17,1,1,0,1,344
J.Jenkins,00-0027979,no,CHI,DE,10,0,,,,,0,,,,,1,,10,,4.0,-29,,22,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Amos,00-0031584,no,CHI,FS,10,0,,,,,0,,,,,2,,1,,1,-7,,57,2,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Lacy,00-0030485,no,GB,RB,,,,,,,,,,,,,,,,,,,1,,,,,4,2,,,1,1,,0,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,53,20,28,2,0,0,,213,188,187,211,5,3,0,0,,758
D.Adams,00-0031381,no,GB,WR,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,1,0,0,,,,,,,,,,,,,,,3,30,,,,,,,,,,,,,,,,,214,8,50,94,1,2,1,1,136,483,,,,,,,,
T.Masthay,00-0026664,no,GB,P,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,640,,18,833,81,81,6,3554,,,,,,,,,,,,,,,,,,,1,7,0,0,0,0,,7
M.Neal,00-0027664,no,GB,OLB,11,1,,,,,0,,,,,,,10,,3.5,-38,,24,10,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Langford,00-0031569,no,CHI,RB,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,,,,,,,,,,,,,,188,83,22,42,1,0,0,,228,279,148,132,12,6,2,1,1,537
P.O'Donnell,00-0031079,no,CHI,P,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619,1,28,776,70,70,4,3097,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Rodgers,00-0031384,no,GB,TE,,,,,,,,,,,,,,,,,,,1,,,,,,0,,,1,1,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,35,,,,,,,,,,,,,,,,,240,101,58,85,8,1,1,,218,510,1,11,0,0,0,0,,11
S.McClellin,00-0029250,no,CHI,ILB,28,1,,1,,0,0,,,,,1,,2,,0,,,53,2,4,2,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.McManis,00-0027743,no,CHI,CB,6,0,,,,,0,,,,,,,,,0,,,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Jones,00-0031130,no,CHI,ILB,23,0,,1,,0,0,,,,,4,,4,,1,-6,,62,3,12,3,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Allen,00-0022740,no,CHI,DE,13,1,,,,,1,,2,,,3,,16,,3,-19,,20,4,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Rolle,00-0023443,no,CHI,SS,5,0,,,,,0,,,,,1,,,,0,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Jones,00-0025465,no,GB,WR,,,,,,,,,,,,,,,,,,,1,,,,,1,0,,,1,1,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,40,,,,,,,,,,,,,,,,,434,199,50,99,8,2,2,,229,890,,,,,,,,
N.Palmer,00-0030104,no,GB,ILB,21,0,,,,,0,,,,,2,,2,,1,0,,47,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Boyd,00-0030093,no,GB,DE,0,0,,,,,0,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Randall,00-0032251,no,GB,CB,5,0,,1,,0,3,1,47,,,14,,,,0,,1,53,1,1,2,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Perry,00-0029408,no,GB,OLB,14,1,,,,,0,,,,,1,,4,,3.5,-25,,16,7,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Hyde,00-0030090,no,GB,SS,4,0,,2,,0,3,,36,,,6,,1,,1,-3,,52,1,3,4,,,0,1,1,0,,,,1,2,0,,,,,,,,,,,,,,,,,,,,87,,98,0,8,0,187,,,,,,,,,,,,,,,2,10,,,,,,,,,62,18,110,0,27,0,27,157,,,,,,,,,,,,,,,,,,
M.Daniels,00-0029284,no,GB,DE,22,1,,,,,1,,6,,,2,,8,,4.0,-29,,27,7,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Fuller,00-0031041,no,CHI,CB,8,0,,,,,2,,24,,,9,,,,0,,,47,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Cobb,00-0028002,no,GB,WR,,,,,,,,,,,,,,,,,,,1,,,,,,0,1,,2,2,1,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,,,,,,4,4,11,0,4,0,4,10,336,72,79,129,6,0,0,,436,829,13,37,0,0,0,0,,50
A.Ball,00-0025624,no,CHI,CB,5,0,,,,,0,,,,,3,,,,0,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Goldman,00-0031551,no,CHI,NT,6,0,,,,,0,,,,,,,6,,4.5,-44,,16,5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Bakhtiari,00-0030074,no,GB,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Bulaga,00-0027875,no,GB,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q.Rollins,00-0031937,no,GB,CB,3,0,,,,,2,1,48,,,6,,1,,1,-11,1,28,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Mariani,00-0027816,no,CHI,WR,0,0,,,,,0,,,,,,,,,0,,,2,,,,,1,1,2,1,2,2,,0,3,2,0,,,,,,,,,,,,,,,,,,,,243,,265,0,16,0,418,,,,,,,,,,,,,,,1,10,,,,,,,,,89,22,130,0,29,0,29,192,176,0,22,33,0,1,0,1,130,300,1,-3,0,0,0,0,,-3
M.Wilson,00-0030047,no,CHI,WR,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,22,28,51,1,0,0,,186,464,,,,,,,,
A.Ripkowski,00-0031612,no,GB,FB,1,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,1,1,0,0,0,,15,18,,,,,,,,
S.Richardson,00-0029201,no,GB,CB,0,0,,,,,0,,,,,,,,,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Slauson,00-0026500,no,CHI,G,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,0,,,-2,1,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Barrow,00-0031354,no,CHI,LB,2,0,,,,,0,,,,,,,,,0,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Young,00-0027808,no,CHI,OLB,6,0,,,,,1,,39,,,2,,13,,6.5,-53,,23,11,54,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.McPhee,00-0028103,no,CHI,OLB,11,0,1,,,,1,,13,,,3,,18,,6,-41,,41,9,44,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Starks,00-0027791,no,GB,RB,,,,,,,,,,,,,,,,,,,1,,,,,5,3,,,1,1,,0,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,47,43,53,3,0,0,,489,392,148,247,95,2,0,0,,601
J.Bushrod,00-0025512,yes,CHI,T,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Ryan,00-0031578,no,GB,OLB,15,0,,1,,0,0,,,,,,,,,0,,,35,3,8,1,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Jones-Quartey,00-0031989,no,CHI,SS,4,1,,,,,1,,23,,,2,,1,,0,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Zuerlein,00-0029621,no,STL,K,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2712,30,3,20,775,10,504,491,10,,64,60,37,28,1,26,2,26,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Lynch,00-0025399,no,SEA,RB,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,,,,,,,,,,,,,,,,,58,0,13,21,0,0,0,,87,80,111,105,5,3,1,1,,417
C.Long,00-0026142,no,STL,DE,10,1,,,,,0,,,,,,,6,,3,-23,,9,2,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.McDonald,00-0030530,no,STL,SS,24,1,,1,,0,0,,,,,2,,2,,1,-6,,39,5,14,,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Wilson,00-0029263,no,SEA,QB,,,,,,,,,,,,,,,,,,,5,,,,,3,3,2,,2,2,,-3,5,2,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,483,329,2185,154,1904,8,8,45,-265,34,3,0,2,4022,8,53,,,,,,,,,,,,,,,,,,,,,,,,,,,103,211,8,1,0,0,,554
J.Graham,00-0027696,no,SEA,TE,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,27,,,,,,,,,,,,,,,,,268,37,48,74,2,1,0,,234,605,,,,,,,,
M.Brockers,00-0029630,no,STL,DT,18,0,,,,,0,,,,,,,6,,3,-14,,27,8,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F.Jackson,00-0024204,no,SEA,RB,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,10,32,41,2,0,0,,246,257,26,64,0,0,0,0,,100
A.Ogletree,00-0030527,no,STL,OLB,15,0,,,,,0,,,,,,,2,,2,-9,,27,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Laurinaitis,00-0027011,no,STL,MLB,49,1,,,,,1,,0,,,1,,8,1,1,-4,,60,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Lockett,00-0032211,no,SEA,WR,,,,,,,,,,,,,,,,,,,3,,,,,,1,1,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,383,,457,0,33,1,852,,,,,,,,,,,,,,,2,20,,,,,,,,,133,21,249,57,40,1,40,379,337,143,51,69,6,0,0,,249,664,5,21,0,0,0,0,,20
M.Barron,00-0029670,no,STL,OLB,37,3,,,,,0,,,,,5,,4,,1,-5,,79,16,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Quinn,00-0027952,no,STL,DE,8,3,,,,,0,,,,,3,,6,,5,-23,,13,5,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Johnson,00-0029690,no,STL,CB,13,0,,1,,0,7,1,136,,,17,,,,0,,1,58,1,2,2,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Baldwin,00-0028434,no,SEA,WR,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455,255,78,103,14,0,0,,442,1069,,,,,,,,
D.Coleman,00-0029068,no,SEA,FB,4,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,,0,0,8,28,0,0,0,0,,32
A.Donald,00-0031388,no,STL,DT,27,0,,1,,40,0,,,,,2,,34,,11.0,-68,,44,22,88,3,,,0,,,0,,,,0,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Rawls,00-0031897,no,SEA,RB,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,44,31,9,11,1,0,0,,76,76,147,232,77,4,1,0,1,830
W.Hayes,00-0026243,no,STL,DE,17,2,,,,,0,,,,,,,13,,5.5,-52,,37,12,47,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Austin,00-0030525,no,STL,WR,,,,,,,,,,,,,,,,,,,1,,,,,1,2,1,,0,,,,2,0,0,,,,,,,,,,,,,,,,,,,,16,,16,0,3,0,16,,,,,,,,,,,,,,,3,15,,,,,,,,,111,15,214,75,34,1,34,264,275,100,52,87,5,0,0,,371,473,52,277,44,4,0,0,,434
J.Ryan,00-0023742,no,SEA,P,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,609,,24,894,68,68,7,3093,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Irvin,00-0029193,no,SEA,OLB,16,1,,1,,1,0,,,,,2,,13,,5.5,-47,,22,8,44,,,,0,,,0,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Foles,00-0029567,no,STL,QB,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,1,1,,-4,4,1,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,337,190,838,147,1802,10,10,14,-98,7,1,1,,2052,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,17,22,1,1,0,0,,20
M.Bennett,00-0026618,no,SEA,DE,19,2,,,,,0,,,,,,,29,,10.0,-67,,33,18,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Cunningham,00-0029795,no,STL,RB,,,,,,,,,,,,,,,,,,,3,,,,,1,0,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,310,,386,0,25,0,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,0,26,36,0,0,0,,233,250,37,93,0,0,0,0,,140
J.Brown,00-0032244,no,STL,OG,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Wagner,00-0029255,no,SEA,MLB,47,2,,3,2,45,0,,,,,7,,5,,0.5,-9,2,67,2,7,3,,,0,,,0,,,,0,3,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Hekker,00-0028872,no,STL,P,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,67,,,,,,,,1,,2,,1,,,,,,133,,,,,,,,4,1,20,3,44,,0,,,0,0,0,,20,3,25,685,,41,920,96,96,6,4601,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Hauschka,00-0025944,no,SEA,K,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,3376,31,1,29,1083,2,87,567,20,,91,87,47,44,2,40,4,40,5869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Cook,00-0027061,no,STL,TE,,,,,,,,,,,,,,,,,,,1,,,,,2,1,,,1,1,,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,25,,,,,,,,,,,,,,,,,268,0,39,75,0,1,1,,215,481,,,,,,,,
K.Wright,00-0028037,no,SEA,OLB,45,4,,2,,4,0,,,,,3,,1,,1,-11,,71,4,13,3,,,0,,,0,,,,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Thomas,00-0027866,no,SEA,FS,19,1,,,,,5,,67,,,9,,,,0,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Sherman,00-0028092,no,SEA,CB,17,0,,,,,2,,30,,,15,,,,0,,,33,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,110,,,,,,,,,64,,64,0,1,0,1,64,,,,,,,,,,,,,,,,,,
C.Marsh,00-0031175,no,SEA,DE,8,0,,,,,0,,,,,,,,,0,,,20,5,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I.Pead,00-0029626,no,STL,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,21,,22,0,3,0,63,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,0,0,0,,3
B.Marquez,00-0031818,no,STL,WR,1,1,,,,,,,,,,,,,,,,,10,,,,,,1,1,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,0,,0,0,1,0,0,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,46,0,13,22,0,0,0,,27,88,,,,,,,,
R.McLeod,00-0028899,no,STL,FS,21,3,,1,1,20,1,,4,,,5,,,,0,,1,59,2,6,1,,,0,,,0,,,,0,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Fairley,00-0027951,no,STL,DT,11,0,,1,,-5,0,,,,,1,,7,,0.5,-4,,17,1,1,,,,0,,,0,,,,0,1,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Sweezy,00-0029146,no,SEA,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Rubin,00-0026330,no,SEA,DT,16,0,,,,,1,,2,,,1,,5,,2,-9,,20,2,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Robinson,00-0031386,no,STL,T,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Avril,00-0026232,no,SEA,DE,16,2,,,,,0,,,,,7,,27,,9.0,-70,,31,11,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Bailey,00-0030532,no,STL,,,,,,,,,,,,,,,,,,,,2,,,,,,0,,,1,1,,0,0,1,0,,,,,,,,,,,,,,,,,,,,28,,28,0,1,0,28,,,,,,,,,,,,,,,2,25,,,,,,,,,,,,,,,,,133,18,12,25,1,0,0,,71,182,,,,,,,,
M.Roberson,00-0030982,no,STL,CB,4,1,,,,,0,,,,,6,,,,0,,,25,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
